Index,URL,Name,Title,Source,Source_link,Importance,Currency,Description
478,https://www.investing.com/economic-calendar/thai-interest-rate-decision-478 ,thai interest rate decision,Thailand Interest Rate Decision,Bank of Thailand,https://www.bot.or.th/Thai/Redirect/Pages/URLMapping.aspx?pv1=%2fThai%2fPages%2fBOTDefault.aspx ,2.0,THB,"The Bank of Thailand Monetary Policy Committee's decision on where to set the benchmark interest rate. Traders watch interest rate changes closely as short term interest rates are the primary factor in currency valuation.A higher than expected rate is positive/bullish for the THB, while a lower than expected rate is negative/bearish for the THB."
479,https://www.investing.com/economic-calendar/thai-private-consumption-479 ,thai private consumption,Thailand Private Consumption MoM,National Statistical Office Thailand,http://web.nso.go.th/en/stat_theme_eco.htm ,1.0,THB,"The Private Consumption Index (PCI) measures monthly private consumption expenditure. A rising value reflects increased consumer spending.A higher than expected reading should be taken as positive/bullish for the THB, while a lower than expected reading should be taken as negative/bearish for the THB."
480,https://www.investing.com/economic-calendar/finnish-gdp-480 ,finnish gdp,Finland Gross Domestic Product (GDP) QoQ,Statistics Finland,http://www.stat.fi/tup/suoluk/suoluk_kansantalous_en.html ,1.0,EUR,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.A higher than expected reading should be taken as positive/bullish for the EUR, while a lower than expected reading should be taken as negative/bearish for the EUR."
481,https://www.investing.com/economic-calendar/bankruptcy-filings-481 ,bankruptcy filings,United States Bankruptcy Filings YoY,United States Courts,http://www.uscourts.gov/News/NewsReleases.aspx ,1.0,USD,"Bankruptcy filings can be an indicator of the degree of financial distress of businesses and households in the US.More filings are likely to adversely impact investor's willingness to provide funds to businesses and households, thus adversely impacting investment spending and spending on big-ticket items such as homes, cars, furniture and appliances. "
482,https://www.investing.com/economic-calendar/chain-store-sales-482 ,chain store sales,United States Chain Store Sales YoY,International Council of Shopping Centers,http://www.icsc.org/ ,1.0,USD,"Chain Store Sales measures monthly sales volumes at the largest retail chain stores. The data has a bigger impact during the holiday season, a period which accounts for roughly a quarter of total annual revenue for the retail industry. During the rest of the year, the release is valued as an early indication of consumer spending.A higher than expected reading should be taken as positive/bullish for the USD, while a lower than expected reading should be taken as negative/bearish for the USD."
483,https://www.investing.com/economic-calendar/mass-layoffs-483 ,mass layoffs,United States Mass Layoffs,Bureau of Labor Statistics,http://www.bls.gov/news.release/mmls.toc.htm ,1.0,USD,"Mass Layoffs measures the number of job cuts that involve 50 or more workers from the same company. The report captures the effects of downturns in the business cycle in terms of which industries are downsizing the fastest, providing a list of industries that will either permanently shrink or are poised for robust growth during the subsequent recovery.A higher than expected reading should be taken as negative/bearish for the USD, while a lower than expected reading should be taken as positive/bullish for the USD."
484,https://www.investing.com/economic-calendar/mba-delinquency-rates-484 ,mba delinquency rates,United States MBA Delinquency Rates QoQ,Mortgage Bankers Association,https://www.mba.org/news-research-and-resources/research-and-economics/single-family-research/national-delinquency-survey ,1.0,USD,"Mortgage Bankers Association (MBA) Delinquency Rates measures the number of loans that are at least one payment past due but excludes loans which are already in the process of foreclosure. The total number of loans serviced each quarter is also included in the data collected. The survey data is seasonally adjusted to account for trends.A higher than expected reading should be taken as negative/bearish for the USD, while a lower than expected reading should be taken as positive/bullish for the USD."
485,https://www.investing.com/economic-calendar/gasoline-inventories-485 ,gasoline inventories,United States Gasoline Inventories,US Energy Information Administration,http://www.eia.gov/petroleum/supply/weekly/ ,1.0,USD,"Gasoline Inventories measures the change in the number of barrels of commercial gasoline held in inventory by commercial firms during the reported week. The data influences the price of gasoline products which affects inflation.The data has no consistent effect, there are both inflationary and growth implications."
486,https://www.investing.com/economic-calendar/global-semiconductor-sales-486 ,global semiconductor sales,United States Global Semiconductor Sales MoM,Semiconductor Industry Association,http://www.sia-online.org/ ,1.0,USD,"Global Semiconductor Sales measures worldwide semiconductor demand in the IT industry, specifically in the largest end-markets, ie. computers and cellular phones. The data is compiled from surveys of the largest global chip manufacturers in the U.S., Asia-Pacific, Japan and Europe."
487,https://www.investing.com/economic-calendar/chilean-cpi-487 ,chilean cpi,Chile Consumer Price Index (CPI) MoM,Estadisticas de Chile,http://www.ine.cl/ ,1.0,CLP,"The Consumer Price Index (CPI) measures the change in the price of goods and services from the perspective of the consumer. It is a key way to measure changes in purchasing trends and inflation.A higher than expected reading should be taken as positive/bullish for the CLP, while a lower than expected reading should be taken as negative/bearish for the CLP."
488,https://www.investing.com/economic-calendar/chilean-unemployment-rate-488 ,chilean unemployment rate,Chile Unemployment Rate,Estadisticas de Chile,http://www.ine.cl/ ,1.0,CLP,"The Unemployment Rate measures the percentage of the total work force that is unemployed and actively seeking employment.A higher than expected reading should be taken as negative/bearish for the CLP, while a lower than expected reading should be taken as positive/bullish for the CLP."
489,https://www.investing.com/economic-calendar/chilean-trade-balance-489 ,chilean trade balance,Chile Trade Balance,Banco Central de Chile,http://www.bcentral.cl/es/faces/home?_adf.ctrl-state=ffeblzn0y_4&_afrLoop=661083852640405&_afrWindowMode=0&_afrWindowId=null#!%40%40%3F_afrWindowId%3Dnull%26_afrLoop%3D661083852640405%26_afrWindowMode%3D0%26_adf.ctrl-state%3Dl0ayw2ijp_4 ,1.0,CLP,"The Trade Balance measures the difference in value between imported and exported goods and services over the reported period. A positive number indicates that more goods and services were exported than imported.A higher than expected reading should be taken as positive/bullish for the CLP, while a lower than expected reading should be taken as negative/bearish for the CLP."
